id,Name,Ort,Standort des Lagers,Betreiber,Dauer des Bestehens,Häftlingsbelegung,Unterbringung,Art der Arbeiten,Todesopfer,Rücküberstellungen,Fluchten,Zugänge aus anderen Lagern,Evakuierung,Juristische Aufarbeitung,Besonderheiten der Evakuierung,Besonderheiten des Lagers,Ende der Evakuierung,Todesopfer/Vorkommnisse,Verlauf/Orte,Datum,Typ,Stärke der Kolonne,Beginn der Evakuierung,Marsch auf sächsischem Gebiet,weitere Evakuierung,Ende/Befreiung,Besonderheiten,Häftlingsstärke,Verbleib,Arbeitseinsatz,Herkunft,Anzahl Todesopfer,Bekannte Opfer,Dauer des Bahntransports,Dauer der Evakuierung
85,Außenlager des KZ Groß-,"Brieg, bei Pampitz (poln. Pepice), preußische Provinz Niederschlesien",Nicht bekannt.,"Osram Berlin, Tarnname: Kristall-Glas-GmbH (Ausbildung für „Richard III“ in Leitmeritz).",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,25. Januar 1945.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Circa 1.000 Männer.,"Brieg (Brzeg) – Hirschberg (Jelenia Góra) – Görlitz – Dresden – Pirna – Tetschen (Decin) – Reichenberg (Liberec) – Aussig (Usti nad Labem) – Teplitz (Teplice) – Komotau (Chomutov) – Annaberg/ Erzgeb. – Zwickau – Zeitz – Halle. Weiterfahrt eines Teils der Häft- linge nach Nordhausen, Lager Dora), andere fahren nach Leitmeritz (Litomerice), dabei wieder teilweise durch Sachsen.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
86,Außenlager des KZ Buchen-wald,Duderstadt (preußische Provinz Hannover) (24).,Nicht bekannt.,Polte OHG.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Am 5. April 1945 zunächst mit Bussen nach Seesen. Dann Bahntrans- port über Magdeburg – Leipzig – Dresden – Bodenbach (Podmokly) – Lobositz (Lovosice). Fußmarsch bis Theresienstadt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,751 jüdische Frauen.,Ankunft von 719 Frauen am 26. April 1945 in Theresienstadt. Etwa 30 Frauen waren während des Transports umgekommen.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
87,Außenlager des KZ Groß-Rosen,"Großkoschen, preußische Provinz Brandenburg (34).",Nicht bekannt.,Lautawerk der Vereinigte Aluminium-Werke AG.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"23./24. Februar 1945: 436 Häftlinge wurden mit der Bahn nach Buchenwald gebracht und dort am 24. Februar registriert. 26. Februar 1945: Weitere 318 Häftlinge aus Großkoschen wurden in die Buchenwalder Registratur aufgenommen. Einer der Häftlinge war während des Transports verstorben. In Buchenwald kam es zu einigen Fällen von Lynchjustiz unter den Häftlingen. Anfang März 1945: Die verbliebenen etwa 100 Häftlinge wurden zusammen mit den Maschinen und Ausrüstungen zunächst nach Flossenbürg, später nach Dachau überstellt. Die Fahrstrecken der Züge sind unbekannt. Eine Durchleitung durch Sachsen ist anzunehmen.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 850 politische Häftlinge aus neun Ländern.,Bisher keine Untersuchungen.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
88,Außenlager des KZ Dora-Mit-telbau,Großwerther (35).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Ab 4. April 1945 Marsch nach Herzberg am Harz, von dort Bahntrans- port über Braunschweig – Magdeburg – Riesa – Dresden – Prag – Linz. Von dort Überstellung von 221 Frauen ins KZ Mauthausen, von wo die meisten Frauen ins AL Gunskirchen marschieren mussten.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,290 Jüdinnen.,Befreiung der Überlebenden am 5. Mai 1945 in Gunskirchen bezie- hungsweise Mauthausen.,"Nur 40 Frauen wurden in einer Fabrik eingesetzt, wo sie wahrschein- lich für die Mitteldeutschen Motorenwerke GmbH (Mimo) arbeiten mussten.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
89,Außenlager des KZ Buchen-wald,Meuselwitz (61).,Nicht bekannt.,HASAG Meuselwitz.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Am 12. April 1945 Bahntransport über Altenburg – Niedersteinbach – Penig – Chemnitz nach Graslitz (Kraslice). Da nach einem Bomben- angriff die Zugfahrt nicht fortgesetzt werden konnte, folgte ein Marsch in Richtung Theresienstadt.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"1.440 Frauen (meist politische Häftlinge) und 326 Männer (über wiegend ungarische Juden), sowie etwa 600 Jüdinnen aus dem AL Sömmerda der Rheinmetall-Borsig AG (84.2.).","Befreiung der Überlebenden am Kriegsende auf tschechischem Gebiet, unter anderem bei Postelberg an der Eger (Postoloprty), Anzahl unbekannt.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
90,Außenlager des KZ Groß-Rosen,Morchenstern (Smrzovka) (64).,Nicht bekannt.,Mitteldeutsche Motorenwerke GmbH (Mimo).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Nachdem die Frauen erst am 19. Februar 1945 im Lager eingetroffen waren, wurden sie am 15. März erneut evakuiert. Sie wurden mit der Bahn nach Nordhausen gebracht, von wo sie nach Großwerther marschieren mussten.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,300 polnische und ungarische Jüdinnen aus dem AL Zillerthal-Erd- mannsdorf (Myslakowice).,Siehe Evakuierung Großwerther.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
91,Außenlager des KZ Buchen-wald,Raguhn (75).,Nicht bekannt.,Heerbrandt-Werke Raguhn (für Junkers Werke AG),Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Abtransport mit der Bahn am 9. April 1945 quer durch Sachsen.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,494 Frauen.,"Am 20. April 1945 wurden 429 Frauen in Theresienstadt (Terezín) aufgenommen, fünf verstarben noch.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
92,Außenlager des KZ Groß-Rosen,"Reichenau, Bolkenhain und Hirschberg (77).",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Am 1. März 1945 Bahntransport durch Sachsen (Zittau – Dresden – Flößberg (?)) nach Buchenwald.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1.000 männliche Häftlinge.,905 Häftlinge wurden am 7. März 1945 in Buchenwald registriert,Nicht bekannt.,Häftlinge aus Bolkenhain und Hirschberg waren zu Fuß im Februar 1945 nach Reichenau – das als Sitz der Lagerkommandantur genutzt wurde – evakuiert worden.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
93,Außenlager des KZ Buchen-,"Schlieben (80), erster Bahntransporte (80.1), zweiter Bahntransport",Nicht bekannt.,Hugo-Schneider-AG (HASAG).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Erster Bahntransport mit 700 Häftlinge vom 7. April bis 13. April 1945: Schlieben – Falkenberg/Elster – Leipzig – Halle – Leipzig – Chemnitz – Dresden – Aussig (Ústí nad Labem) – Maria Ratschitz (Mariánské Radcice). Am 14. April fuhr ein zweiter Transport mit weiteren 700 Häftlingen von Schlieben nach Bautzen (7), wo 100 Häftlinge an das dortige Groß-Rosener AL abgegeben wurden. Danach fuhr der Zug weiter und erreichte etwa am 19. April Maria Ratschitz. Am 21. April wurde der Zug nach Theresienstadt gebracht. Bei mehreren Aufenthalten der Züge wurden mindestens 60 Todes- opfer in Massengräbern beerdigt.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 1.400 männliche Häftlinge.,Am 21. April 1945 Aufnahme von 1.172 Lebendangekommenen in Theresienstadt (Terezín).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
94,Außenlager des KZ Buchen-,"Tröglitz/Rehmsdorf, „Wille“, preußische Provinz Sachsen (89).",Nicht bekannt.,BRABAG,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Am 8. April 1945 wurden die Häftlinge mit der Bahn über Altenburg – Gößnitz – Chemnitz – Flöha – Pockau-Lengefeld – Marienberg – Reitzenhain transportiert. Nachdem in Pockau-Lengenfeld zwei Tote ausgeladen worden waren, wurden am 14. April auf dem Bahnhof Marienberg-Gelobtland 144 Tote an der Straße nach Pobershau verscharrt. Zwei Häftlinge wurden lebendig begraben. Nach Luftangriffen kam es in Reitzenhain zur Massenflucht, in deren Ergebnis 218 Häftlinge ermordet und in der Umgebung verscharrt wurden. 354 weitere Häftlinge überlebten den Marsch nach Leitme- ritz beziehungsweise Theresienstadt nicht.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 2.800 überwiegend jüdische Häftlinge.,912 Häftlinge wurden in Theresienstadt und 759 nichtjüdische Häftlinge bei Kaplice befreit.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
95,Außenlager des KZ Buchen-wald,Wernigerode-Hasserode (92).,Nicht bekannt.,Junkers Flugzeug- und Motoren-Werke AG Dessau,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Eine Gruppe mit Kähnen elbaufwärts durch Sachsen bis Leitmeritz, eine zweite Gruppe in einem LKW-Transport von Calbe über Dresden und Pirna nach Leitmeritz.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 500 männliche Häftlinge.,"Etwa 180 Häftlinge wurden bei Budweis (Ceske Budejowice) am 9. Mai 1945 befreit, etwa 60 in Leitmeritz.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
96,Außenlager des KZ Buchen-wald,Wolfen (94).,Nicht bekannt.,Aktiengesellschaft für Anilinfabrikation (AGFA),Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Abtransport mit der Bahn zwischen 14. und 16. April 1945 über Leipzig und Dresden. Entladung in Pirna und Marsch nach Auper- schien (Úporiny) bei Teplitz-Schönau oder/und Bahntransport bis Auperschien. Keine Angaben zu Todesopfern bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"225 nichtjüdische Frauen aus Wolfen, 115 Französinnen aus einem unbekannten Lager (Magdeburg?).",Befreiung am Kriegsende bei Auperschien.548 Evakuierungstransporte aus KZ-Stammlagern durch Sachsen,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
97,Transport zwischen,Auschwitz – Buchenwald (102).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Auschwitz – Cheb (Eger) – Adorf/V. (am 25. Januar 1945 abends) – Plauen – Werdau – Weimar – Buchenwald.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Stärke und Abfahrtszeit unbekannt.,Am 26. Januar 1945 Aufnahme von 3.987 Häftlingen in Buchenwald.,Nicht bekannt.,Nicht bekannt.,"52 Häftlinge waren bei Ankunft in Buchenwald tot, 72 starben kurz nach der Ankunft. Zwei Tote waren am 25. Januar 1945 gegen 22 Uhr auf dem Bahnhofsgelände Adorf gefunden worden.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
98,Transport zwischen,Auschwitz-Monowitz – Sachsenhausen (103).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Am 18. Januar 1945 Marsch nach Gleiwitz (Gliwice), dann Transport mit einem offenen Zug (etwa 100 Waggons) zum KZ Mauthausen, aber wegen Überfüllung Weiterleitung über Tetschen (Decín) und Dresden (am 27. Januar 1945) nach Sachsenhausen. Während des Bahntransportes herrschte in Mitteleuropa eisiges Winterwetter mit Tagestempertaturen um -20oC.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Circa 7.000 Häftlinge.,Ankunft von etwa 3.800 Häftlingen am (Datum unklar) im KZ Sachsenhausen.,Nicht bekannt.,Nicht bekannt.,"Insgesamt etwa 3.200 Häftlinge. 73 Tote, die im Abschnitt Bodenbach – Pirna aus dem Zug geworfen worden waren, wurden am 28. Januar in Pirna in einem Massengrab beerdigt.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
99,Transport zwischen,Auschwitz – Wien – Dora-Mittelbau (111).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Ab 19. Januar 1945 Fußmarsch nach Gleiwitz und Bahnverladung. Fahrt über Mährisch-Ostrau (Ostrava), Zlin (Zlín), Ludenberg (Breclav) und Wien nach Mauthausen. Da die Aufnahme verweigerte wurde, begann eine Weiterfahrt über Regensburg und Nürnberg. Am 27. Januar Einfahrt in Sachsen bei Gutenfürst über Plauen, Zwickau, Chemnitz, Leipzig, (Halle) und Weimar. Ankunft von 1.849 Häftlingen am 4. Februar in Nordhausen (KZ Mittelbau-Dora). Während des Bahntransportes herrschte in Mitteleuropa eisiges Winterwetter mit Tagestempertaturen um -20oC.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Mindestens 2.000 Häftlinge, davon etwa 1.000 aus dem AL Fürsten- grube (Wesola) des KZ Auschwitz. Verzeichnis der KZ-Außenlager 549",Die meisten Häftlinge wurden bis Lübeck getrieben und fanden bei der Bombardierung der „Cap Arcona“ in der Lübecker Bucht am 3. Mai 1945 den Tod.,Nicht bekannt.,Nicht bekannt.,Etwa 280 Häftlinge aus Fürstengrube wurden vor oder nach der Evakuierung ermordet. 43 Todesopfer wurden auf sächsischem Gebiet aus dem Zug gewor- fen. Weitere 464 Leichen wurden bei Ankunft in Nordhausen ausgeladen.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
100,Transport zwischen,Bergen-Belsen – Theresienstadt (105).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Vom 9. bis 21. April 1945 Fahrt von Bergen-Belsen durch Nord- deutschland über Berlin, Lübbenau, Bernsdorf (Sachsen), Ebersbach/ OL, Georgswalde (Jiríkov) nach Theresienstadt.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 2.000 Insassen des Austauschlagers (meist ganze Familien).,Ankunft von 1.706 Überlebenden in Theresienstadt.,Nicht bekannt.,Nicht bekannt.,Etwa 250 Tote während des Bahntransports.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
101,Transport zwischen,"Bergen-Belsen – Tröbitz/Elster, „Verlorener Transport“ (106).",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"Vom 11. bis 21. April 1945 Fahrt von Bergen-Belsen durch Nord- deutschland über Berlin, Lübbenau, Senftenberg und Finsterwalde bis zur zerstörten Elsterbrücke bei Tröbitz.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Etwa 2.200 Häftlinge des Austauschlagers (meist ganze Familien).,Befreiung der Überlebenden am 23. April 1945 durch sowjetische Truppen.,Nicht bekannt.,Nicht bekannt.,"Während der Fahrt etwa 200 Tote, nach der Befreiung 320 weitere Opfer – auch unter der örtlichen Zivilbevölkerung – wegen Typhus, davon 15 Opfer in Riesa beigesetzt.550 Evakuierungstransporte aus KZ-Stammlagern durch Sachsen",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
102,Transport zwischen,Buchenwald – Leitmeritz (107).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Vom 7. bis 9. April 1945 von Weimar über Zeitz – Meuselwitz – Pegau – Leipzig – Riesa – Dresden – Heidenau – Bodenbach (Podmokly) – Aussig – Leitmeritz.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1.500 Häftlinge.,1.473 Häftlinge wurden in Leitmeritz aufgenommen.,Nicht bekannt.,Nicht bekannt.,"Während des Transports mindestens 27 Abgänge, davon ein Toter auf dem Bahnhof Riesa. Ein Häftling, der bei Glaubitz aus dem Zug gestürzt war, überlebte.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
103,Transport zwischen,Buchenwald – Tachau – Flossenbürg (108).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"7. bis etwa 9. April 1945 Bahntransport von Weimar über Meerane, Zwickau, Lengenfeld/V., Auerbach und Falkenstein/V. nach Tachau (Tachov), dann Weitermarsch.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,2.400 Häftlinge,Am 10. April erreichte die Kolonne das KZ Flossenbürg.,Nicht bekannt.,Nicht bekannt.,Keine Angaben.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
104,Transport zwischen,Buchenwald – Dachau (109).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"9.–27./28. April 1945. Von Weimar über Weißenfels, Leipzig und Chemnitz nach Komotau. Von dort über Kaaden, Pilsen und Taus, bis am 19. April Nammering erreicht wurde. Bei einem längeren Aufenthalt wurden etwa 250 Tote verbrannt und Erschießungen vorgenommen. Am 24. April fuhr der in mehrere Teile zergliederte Zug weiter. Insgesamt 523 Leichen wurden nach dem Krieg gefunden.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Circa 4.800 – 5.000 Häftlinge.,Ankunft von insgesamt 2.385 Häftlingen im KZ Dachau in zwei Zugteilen am 27. und 28. April 1945.,Nicht bekannt.,Nicht bekannt.,Über Tote auf sächsischem Gebiet liegen keine Angaben vor.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
105,Transport zwischen,Buchenwald – Salzburg (110).,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,"8. April 1945 Abfahrt in Weimar, am 9. April über Zeitz nach Glauchau. Weiter am 10. April über Chemnitz und Flöha bis Reitzen- hain. Am 11. April wurde Sachsen verlassen und am 15. April kam der Zug in Tachau an, von wo 3.732 Häftlinge nach Flossenbürg marschieren mussten. Die restlichen Häftlinge traten eine Irrfahrt auf tschechischem Gebiet an. Am 20. April wurden weitere Häftlinge an die 6. Eisenbahnbaubrigade abgegeben.",Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,1945-04-14,Transport,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.,4.800 Häftlinge.,Am 6./7. Mai 1945 wurden 87 französische Häftlinge bei Salzburg befreit. Andere Häftlinge wurden an verschiedenen Orten in Süd- deutschland befreit.,Nicht bekannt.,Nicht bekannt.,Während des Transports wurden bei Stopps immer wieder Häftlinge erschossen und die Todesopfer neben den Bahnstrecken beerdigt.,Nicht bekannt.,Nicht bekannt.,Nicht bekannt.
